7.150000000000000000e+02,7.300000000000000000e+02
7.300000000000000000e+02,7.450000000000000000e+02
7.450000000000000000e+02,7.600000000000000000e+02
7.600000000000000000e+02,7.750000000000000000e+02
7.750000000000000000e+02,7.790000000000000000e+02
